apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
157.33754,0,0,4,6,12,0,24,0,139,6,18,74,43,222.3934,1.5999526,0,0,53,0,0,65,0,13,8,0,0,0.61426163,-2.7716007,-0.59766483,0.56956309,2.6769645,-2.8836222,-0.4999958,0.64904803,2.7697546,-2.4815366,-0.38337791,0.76329368,2.9594274,93.604454,24,0.2962963,24,146,8,81,8,26,0.32098764,114,0,52.35622,42.03035,32.64769,35.812614,35.692932,25.458731,15.922156,19.136343,1,1,0.81904989,43,0,-0.85527897,-0.44562858,0.063804552,2.9417293,-1.1708088,-0.34645861,0.1267297,2.9735265,-0.53198928,-0.21956743,0.19305076,3.2013879,24.308762,32.646297,19.686148,4.629035,5.8100495,-11.664099,0,22.205885,28.234493,0.91444683,8.7717037,5.963192,1.4296111,1.6474129,60.104557,29.119114,16.14245,44.221821,21.328768,11.787747,12.745904,21,6,0,3,3.306,-9.6176996,27.582176,0,1,44,0,8,26,6,0,0,4.8574457,-4.8574457,0.05741876,0.05570047,334.26086,173.43875,114.89663,17.890114,15.681574,90.646713,0,45.216946,0,5.6825762,11.365152,41.979801,94.968445,0,0.7428441,0.21057835,0.14476137,0.25715587,0.78942168,0.1123945,702.75104,199.21292,136.94824,243.27654,746.81464,106.32829,0.48837209,0.95454544,0,0,0,0,1,0,0,0,1,0,946.02759,0,0,0,946.02759,0,22,0,8,0,0,0.37837839,4.8375001,85.543587,132.43999,99.430832,165.95621,83.900124,0,0,211.28938,188.68405,113.578,27.79398,167.03551,84.992233,60.15836,16.295441,50.846676,399.97345,202.76768,98.752823,254.74001,0.1922995,7.3398499,5.2652206,12.041957,946.02759,1155.8099,112.01617,0,0,28.41288,663.32214,128.70941,153.99597,1012.186,45512,123,390
166.6183,0,0,4,6,12,0,24,0,148,6,18,77,46,233.04945,1.5746585,0,0,56,0,0,71,0,13,8,0,0,0.5917021,-2.7716613,-0.59766483,0.56956309,2.6776166,-2.8836222,-0.49999356,0.64904803,2.8148317,-2.4822729,-0.38337791,0.76329368,2.9595096,100.1637,27,0.32142857,24,155,8,84,11,29,0.34523809,123,0,54.477543,44.151669,34.769009,37.933937,37.192932,26.958731,17.422157,20.636343,1,1,0.81121445,46,0,-0.85527915,-0.43235993,0.063804552,2.9544613,-1.1708088,-0.3397184,0.12672968,2.9965105,-0.5328151,-0.21965775,0.19305076,3.2101493,24.308849,32.850365,19.890598,6.1572027,7.3382254,-12.655378,0,22.205885,29.597651,0.91444808,8.7717056,5.9631853,1.4296064,1.6474239,63.031746,31.229454,17.548323,46.966949,23.174696,12.985279,14.135646,21,6,0,4,4.632,-11.16336,28.997112,0,1,44,0,8,29,6,0,0,4.8574457,-4.8574457,0.05741876,0.05570047,381.68634,173.43875,114.89663,17.890114,15.681574,90.646713,0,45.216946,0,5.6825762,11.365152,41.979801,94.968445,0,0.75512022,0.20052575,0.13785075,0.24487975,0.79947424,0.10702901,750.17651,199.21292,136.94824,243.27654,794.24011,106.32829,0.5,1,0,0,0,0,1,0,0,0,1,0,993.45306,0,0,0,993.45306,0,23,0,8,0,0,0.36363637,6.0078001,85.543587,132.43999,99.430832,165.95621,83.900124,0,0,211.28938,245.28928,113.578,29.179079,167.03551,84.992233,60.15836,16.295441,50.846676,456.57864,202.76768,98.752823,254.74001,0.18597351,7.3923173,5.3662014,12.151956,993.45306,1211.3923,112.01617,0,0,28.41288,710.74768,128.70941,153.99597,1054.267,52779,126,402
97.82534,0,0,3,5,9,0,17,0,85,6,15,48,27,139.77174,1.6443735,0,0,34,0,0,37,0,7,7,0,0,0.79842949,-2.7746298,-0.59742612,0.55528545,2.7356076,-2.7640502,-0.54593253,0.5819819,2.8881478,-2.5234632,-0.38337669,0.73478693,2.9899492,53.392658,14,0.26415095,17,90,6,53,5,16,0.3018868,67,0,33.622379,26.303843,20.051678,22.095284,23.26206,16.186319,10.859043,13.123724,1,1,0.84521937,30,0,-0.85004538,-0.45813361,0.077430643,2.771445,-1.1708,-0.35752353,0.13219675,2.7767551,-0.58262724,-0.22855037,0.19305076,3.0329111,14.453958,25.003456,12.24723,3.0752594,3.0812309,-7.1891365,0,15.515433,17.889795,-0.022012156,8.6443911,10.78712,1.566167,0.081012316,37.747242,18.161432,9.9146185,27.118198,12.949224,7.0322886,7.315825,14,5,0,2,2.5420001,-6.8533001,17.523024,0,1,31,0,6,14,4,0,0,3.2756033,-3.2756033,0.086139292,0.097789213,176.10197,78.191193,36.108002,17.890114,22.058474,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,2.503756,0.66626692,0.28078461,0.15790576,0.33373308,0.71921539,0.17582732,378.00662,159.30319,89.58786,189.34352,408.04697,99.755661,0.5,1,0,0,0,0,1,0,0,0,1,0,567.35016,0,0,0,567.35016,0,15,0,6,0,0,0.35416666,2.6468699,47.021389,87.361526,116.09384,57.805416,60.037907,18.868406,4.4107962,141.14548,132.07884,10.328095,17.32975,143.17329,30.787209,52.684509,25.949665,41.106171,292.09271,89.358116,0,191.69,0.26918626,6.7279205,4.6736851,10.805932,567.35016,731.66333,83.905281,0,0,22.730305,352.98474,88.887749,125.47766,655.71198,12549,74,254
104.01251,0,0,4,6,9,0,17,0,91,6,15,50,29,147.12941,1.6168067,0,0,36,0,0,41,0,7,7,0,0,0.7683481,-2.7746298,-0.59730369,0.55488026,2.7356076,-2.7640471,-0.53807992,0.57951611,2.8881478,-2.5234632,-0.38337666,0.73352551,2.9899492,57.765488,16,0.29090908,17,96,6,55,5,18,0.32727271,73,0,35.036594,27.718056,21.465891,23.509497,24.26206,17.186319,11.859043,14.123724,1,1,0.8357262,32,0,-0.85004532,-0.45751509,0.066283047,2.7892048,-1.1707994,-0.34649786,0.13218875,2.8020208,-0.58262742,-0.2251524,0.19305076,3.0474,14.586633,25.669418,13.070094,3.3961945,3.4021676,-7.5189724,0,15.51577,18.798613,-0.022011913,8.6443939,10.786847,1.5662698,0.08103285,39.685951,19.545706,10.8288,28.917105,14.143776,7.7986121,8.1799402,14,5,0,2,3.072,-6.9369898,18.47027,0,1,31,0,6,16,4,0,0,3.2905514,-3.2905514,0.084760413,0.10039987,191.91048,93.999695,58.166473,17.890114,0,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,2.503756,0.72071081,0.26596317,0.14957057,0.27928919,0.73403686,0.12971862,431.6821,159.30319,89.58786,167.28505,439.66394,77.697189,0.5,1,0,0,0,0,1,0,0,0,1,0,598.96716,0,0,0,598.96716,0,16,0,6,0,0,0.34,3.4270699,47.021389,87.361526,116.09384,57.805416,60.037907,18.868406,4.4107962,141.14548,169.81564,10.328095,18.253151,143.17329,30.787209,52.684509,25.949665,41.106171,329.82953,89.358116,0,191.69,0.26034063,6.7813597,4.7748923,10.918406,598.96716,768.71826,83.905281,0,0,22.730305,384.60172,88.887749,125.47766,683.76599,14588,76,262
110.19968,0,0,4,6,9,0,17,0,97,6,15,52,31,154.33394,1.5910716,0,0,38,0,0,45,0,7,7,0,0,0.7412135,-2.7746298,-0.59728724,0.55528539,2.7356076,-2.7640274,-0.54588103,0.5819819,2.8881478,-2.5234632,-0.38337666,0.73478705,2.9899492,62.138313,18,0.31578946,17,102,6,57,9,20,0.3508772,79,0,36.450809,29.132269,22.880104,24.92371,25.26206,18.186319,12.859043,15.123724,1,1,0.82710618,34,0,-0.85004538,-0.43101487,0.077429362,2.821018,-1.1707965,-0.34645462,0.13219498,2.8593447,-0.5826273,-0.22668806,0.19305076,3.0740433,14.459318,25.278955,12.542789,4.6041055,4.6100774,-8.3065805,0,15.515469,19.707344,-0.022009913,8.6444368,10.787118,1.5661539,0.081010967,41.628807,20.956608,11.774318,30.729116,15.371531,8.5985756,9.0837221,14,5,0,2,4.3099999,-8.2872801,19.415131,0,1,31,0,6,18,4,0,0,3.2756047,-3.2756047,0.086139254,0.097789168,239.33595,78.191193,36.108002,17.890114,22.058474,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,2.503756,0.69973314,0.25262797,0.14207122,0.30026686,0.74737203,0.15819564,441.2406,159.30319,89.58786,189.34352,471.28094,99.755661,0.5,1,0,0,0,0,1,0,0,0,1,0,630.58411,0,0,0,630.58411,0,17,0,6,0,0,0.40384614,4.2072701,47.021389,87.361526,116.09384,57.805416,60.037907,18.868406,4.4107962,141.14548,207.55246,10.328095,19.17655,143.17329,30.787209,52.684509,25.949665,41.106171,367.56635,89.358116,0,191.69,0.25210848,6.83289,4.8692651,11.027029,630.58411,805.77319,83.905281,0,0,22.730305,416.21872,88.887749,125.47766,711.82001,16843,78,270
105.61652,0,0,3,5,11,0,17,0,93,6,17,52,29,154.18402,1.6578928,0,0,36,0,0,41,0,7,9,0,0,0.7412135,-2.7746298,-0.59478074,0.54768717,2.7356076,-2.7640603,-0.54087383,0.5704568,2.8881478,-2.5234632,-0.37004927,0.73107785,2.9899492,61.597488,18,0.31578946,17,98,6,57,9,20,0.3508772,75,0,36.450809,28.534554,21.465891,23.509497,25.26206,17.341021,10.859043,13.123724,1,1,0.85367209,34,0,-0.85004508,-0.44270068,0.07006786,2.7407217,-1.1707969,-0.35937685,0.12258191,2.7257662,-0.58262724,-0.22690649,0.17902088,2.9982328,17.127922,27.900373,14.921678,2.5407672,2.5467377,-6.9995842,0,15.515048,19.15871,-0.022033939,8.6439552,10.787123,1.5662962,0.081025556,41.628807,20.956608,11.774318,30.729116,15.371531,8.5985756,9.0837221,16,5,0,2,1.2457401,-6.7350402,18.834261,0,1,31,0,6,18,4,0,0,3.9687741,-3.9687741,0.07111387,0.088076338,144.48499,57.891689,36.108002,126.42352,22.058474,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,7.5112681,0.69100338,0.26123586,0.15039618,0.30899665,0.73876417,0.15860046,434.62354,164.3107,94.595367,194.35103,464.66385,99.755661,0.5,1,0,0,0,0,1,0,0,0,1,0,628.97455,0,0,0,628.97455,0,17,0,6,0,0,0.40384614,1.89987,47.021389,87.361526,138.09361,141.51045,60.037907,18.868406,4.4107962,141.14548,94.342026,10.328095,18.57015,165.17308,30.787209,52.684509,25.949665,41.106171,254.35591,173.06316,0,210.14999,0.25210848,6.83289,4.8692651,11.027029,628.97455,790.04102,88.912796,0,0,22.730305,409.60165,88.887749,130.48518,715.76398,16843,78,270
111.80369,0,0,3,5,11,0,17,0,99,6,17,54,31,161.57086,1.6320289,0,0,38,0,0,45,0,7,9,0,0,0.71919376,-2.7746298,-0.59208882,0.54755032,2.7356076,-2.7640595,-0.51172328,0.56477135,2.8881478,-2.5234632,-0.36818057,0.73063886,2.9899492,65.970314,20,0.33898306,17,104,6,59,9,22,0.37288135,81,0,37.865021,29.948767,22.880104,24.92371,26.26206,18.341021,11.859043,14.123724,1,1,0.84447032,36,0,-0.85004514,-0.4422684,0.064626068,2.7538004,-1.1707966,-0.35181805,0.12257779,2.7476897,-0.58262742,-0.22514535,0.1789839,3.0087044,17.264708,28.574312,15.75214,2.8580427,2.8640151,-7.3274279,0,15.51539,20.067528,-0.022033868,8.6439552,10.786849,1.5664024,0.081046693,43.575409,22.3925,12.75,32.553001,16.630589,9.4310732,10.025475,16,5,0,2,1.77574,-6.8187299,19.781963,0,1,31,0,6,20,4,0,0,3.9837224,-3.9837224,0.070012033,0.087745845,160.29349,73.700188,58.166473,126.42352,0,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,7.5112681,0.73918444,0.24873267,0.14319797,0.26081556,0.75126731,0.11761759,488.29901,164.3107,94.595367,172.29256,496.28085,77.697189,0.5,1,0,0,0,0,1,0,0,0,1,0,660.59155,0,0,0,660.59155,0,18,0,6,0,0,0.3888889,2.6800699,47.021389,87.361526,138.09361,141.51045,60.037907,18.868406,4.4107962,141.14548,132.07884,10.328095,19.493549,165.17308,30.787209,52.684509,25.949665,41.106171,292.09271,173.06316,0,210.14999,0.2444265,6.8826432,4.9575701,11.132628,660.59155,827.09595,88.912796,0,0,22.730305,441.21863,88.887749,130.48518,743.81799,19282,80,278
118.79285,0,0,3,5,12,0,17,0,106,6,18,57,33,172.29089,1.6253858,0,0,40,0,0,49,0,7,10,0,0,0.68923718,-2.7746298,-0.59283173,0.54386216,2.7356076,-2.7640378,-0.53807992,0.56468028,2.8881478,-2.5234632,-0.36333257,0.72918093,2.9899492,72.25914,23,0.37096775,17,111,6,62,14,25,0.40322581,88,0,39.986343,31.771229,24.294317,26.337923,27.76206,19.418371,12.359043,14.623724,1,1,0.84415704,39,0,-0.85004526,-0.42848083,0.066272251,2.761585,-1.1707956,-0.35751957,0.11777887,2.7528822,-0.5826273,-0.2240209,0.17200108,3.0144589,18.572094,29.702202,16.892351,2.9635134,2.9694848,-7.5418491,0,15.515341,21.156389,-0.022017214,8.64429,10.78712,1.5661983,0.081015669,46.50156,24.589926,14.262905,35.308754,18.574038,10.734167,11.505722,17,5,0,2,1.79948,-7.28122,20.908632,0,1,31,0,6,23,4,0,0,4.3259482,-4.3259482,0.065224804,0.081150584,144.48499,109.80819,80.224953,106.12401,22.058474,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,10.015024,0.72164679,0.23587608,0.13729842,0.27835318,0.76412392,0.14105476,510.35748,166.81447,97.099129,196.85478,540.39783,99.755661,0.48717949,0.94999999,0,0,0,0,1,0,0,0,1,0,707.21228,0,0,0,707.21228,0,20,0,6,0,0,0.45614034,2.6966701,47.021389,87.361526,149.09351,183.36296,60.037907,18.868406,4.4107962,141.14548,132.07884,10.328095,20.575451,176.17296,30.787209,52.684509,25.949665,41.106171,292.09271,214.91566,0,219.38,0.23381732,6.9541965,5.0805893,11.283754,707.21228,874.81232,91.41655,0,0,22.730305,485.33557,88.887749,132.98894,787.87097,23388,83,290
118.79285,0,0,3,5,12,0,17,0,106,6,18,57,33,172.29089,1.6253858,0,0,40,0,0,49,0,7,10,0,0,0.69095564,-2.7746298,-0.58934802,0.5438593,2.7356076,-2.7640514,-0.51661265,0.55776435,2.8881478,-2.5234632,-0.36062124,0.72917801,2.9899492,72.25914,23,0.37096775,17,111,6,62,11,25,0.40322581,88,0,39.986343,31.771229,24.294317,26.337923,27.76206,19.418371,12.359043,14.623724,1,1,0.84415704,39,0,-0.85004503,-0.41445544,0.066282578,2.7717419,-1.1708,-0.34645003,0.11778031,2.7636333,-0.58262748,-0.22355746,0.17195284,3.0265009,18.532059,29.705431,16.97965,2.9774911,2.9834638,-7.5436029,0,15.5158,21.15645,-0.022012074,8.644392,10.786925,1.5662426,0.081027366,46.50156,24.589926,14.262905,35.308754,18.574038,10.734167,11.505722,17,5,0,2,1.5512201,-7.28122,20.908632,0,1,31,0,6,23,4,0,0,4.3214059,-4.3214059,0.065171055,0.080628633,176.10197,78.191193,36.108002,150.24097,22.058474,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,10.015024,0.72164679,0.23587608,0.13729842,0.27835318,0.76412392,0.14105476,510.35748,166.81447,97.099129,196.85478,540.39783,99.755661,0.48717949,0.94999999,0,0,0,0,1,0,0,0,1,0,707.21228,0,0,0,707.21228,0,20,0,6,0,0,0.45614034,2.6966701,47.021389,87.361526,149.09351,183.36296,60.037907,18.868406,4.4107962,141.14548,132.07884,10.328095,20.575451,176.17296,30.787209,52.684509,25.949665,41.106171,292.09271,214.91566,0,219.38,0.23381732,6.9541965,5.0801158,11.283765,707.21228,874.81232,91.41655,0,0,22.730305,485.33557,88.887749,132.98894,787.87097,23352,83,290
124.98003,0,0,4,6,12,0,17,0,112,6,18,59,35,179.49586,1.6026417,0,0,42,0,0,53,0,7,10,0,0,0.67363858,-2.7746298,-0.58906245,0.54386216,2.7356076,-2.7640378,-0.49817747,0.55739886,2.8881478,-2.5234632,-0.36058074,0.72918093,2.9899492,76.631973,25,0.390625,17,117,6,64,14,27,0.421875,94,0,41.400555,33.18544,25.708532,27.752136,28.76206,20.418371,13.359043,15.623724,1,1,0.83619738,41,0,-0.85004526,-0.42853838,0.063796088,2.7714868,-1.1707956,-0.34649763,0.11777806,2.7698345,-0.58262742,-0.2240181,0.17195043,3.0221884,18.705807,30.370296,17.71686,3.2834918,3.2894647,-7.8711739,0,15.515678,22.065205,-0.022017146,8.64429,10.786848,1.5663016,0.08103618,48.456055,26.081938,15.309149,37.157852,19.903879,11.643294,12.535345,17,5,0,2,2.3294799,-7.3649101,21.853498,0,1,31,0,6,25,4,0,0,4.3408966,-4.3408966,0.064251356,0.080871135,160.29349,125.61668,102.28342,106.12401,0,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,10.015024,0.76341444,0.22578216,0.13142295,0.23658553,0.77421784,0.10516258,564.03296,166.81447,97.099129,174.79631,572.01477,77.697189,0.48780489,0.95238096,0,0,0,0,1,0,0,0,1,0,738.82922,0,0,0,738.82922,0,21,0,6,0,0,0.44067797,3.4768701,47.021389,87.361526,149.09351,183.36296,60.037907,18.868406,4.4107962,141.14548,169.81564,10.328095,21.49885,176.17296,30.787209,52.684509,25.949665,41.106171,329.82953,214.91566,0,219.38,0.22728641,7,5.1568465,11.381557,738.82922,911.86725,91.41655,0,0,22.730305,516.95258,88.887749,132.98894,815.92499,26372,85,298
126.58403,0,0,3,5,14,0,17,0,114,6,20,61,35,186.22131,1.6335202,0,0,42,0,0,53,0,7,12,0,0,0.66041303,-2.7746298,-0.54086298,0.4812884,2.7356076,-2.7640607,-0.50587964,0.55296075,2.8881478,-2.5234632,-0.32934445,0.66735333,2.9899492,80.463974,27,0.40909091,17,119,6,66,11,29,0.43939394,96,0,42.81477,34.001938,25.708532,27.752136,29.76206,20.573071,12.359043,14.623724,1,1,0.85137963,43,0,-0.85004503,-0.42030087,0.064623989,2.7423491,-1.1707969,-0.35001266,0.10987084,2.7193527,-0.58262748,-0.2201838,0.16303755,2.9950104,21.206024,32.604401,19.656075,2.4424455,2.4484172,-7.3536816,0,15.515422,22.425365,-0.022033881,8.6439552,10.786925,1.5663724,0.08104071,50.413223,27.594133,16.381786,39.015541,21.25934,12.581278,13.597454,19,5,0,2,0.25496,-7.1629601,22.212353,0,1,31,0,6,27,4,0,0,5.0145769,-5.0145769,0.056177687,0.069707796,144.48499,57.891689,36.108002,258.77435,22.058474,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,15.022536,0.73744452,0.22348306,0.13280667,0.26255551,0.77651691,0.12974884,566.97437,171.82198,102.10664,201.8623,597.01471,99.755661,0.48837209,0.95454544,0,0,0,0,1,0,0,0,1,0,768.83667,0,0,0,768.83667,0,22,0,6,0,0,0.49180329,1.94967,47.021389,87.361526,171.09328,267.06799,60.037907,18.868406,4.4107962,141.14548,94.342026,10.328095,21.815849,198.17274,30.787209,52.684509,25.949665,41.106171,254.35591,298.6207,0,237.84,0.22114268,7.044394,5.228601,11.476258,768.83667,933.19006,96.424065,0,0,22.730305,541.95251,88.887749,137.99644,847.92297,29572,87,306
139.76038,0,0,3,5,15,0,17,0,127,6,21,66,39,203.94693,1.6058813,0,0,46,0,0,61,0,7,13,0,0,0.63048375,-2.7746298,-0.51578623,0.44993478,2.7356076,-2.7640378,-0.49817747,0.550511,2.8881478,-2.5234632,-0.31352988,0.63643241,2.9899492,91.125626,32,0.45070422,17,132,6,71,14,34,0.47887325,109,0,46.350304,37.238613,28.536959,30.580564,32.262062,22.650421,13.859043,16.123724,1,1,0.8433935,48,0,-0.85004503,-0.41440472,0.063795343,2.7629371,-1.1707956,-0.34644744,0.10592294,2.7474523,-0.58262748,-0.21814682,0.1579911,3.0124505,22.650198,34.404716,21.625216,2.8655987,2.8715711,-7.8962207,0,15.515709,24.423044,-0.022017198,8.644289,10.786926,1.5662712,0.08103013,55.316406,31.455576,19.17717,43.69289,24.751217,15.050396,16.385639,20,5,0,2,0.80870003,-7.7091398,24.280777,0,1,31,0,6,32,4,0,0,5.3717508,-5.3717508,0.052428264,0.065351732,144.48499,109.80819,80.224953,238.47485,22.058474,77.697189,0,33.825527,0,9.4210396,26.468767,5.6825762,81.401527,17.526293,0.75873893,0.20579743,0.12349612,0.24126105,0.79420257,0.11776493,642.70831,174.32573,104.6104,204.36606,672.74866,99.755661,0.5,1,0,0,0,0,1,0,0,0,1,0,847.0744,0,0,0,847.0744,0,24,0,6,0,0,0.530303,2.74647,47.021389,87.361526,182.09317,308.92053,60.037907,18.868406,4.4107962,141.14548,132.07884,10.328095,23.82115,209.17262,30.787209,52.684509,25.949665,41.106171,292.09271,340.47321,0,247.07001,0.20726137,7.1497469,5.3938589,11.700747,847.0744,1017.9613,98.927818,0,0,22.730305,617.6864,88.887749,140.5002,920.02997,38727,92,326
179.15427,0,0,4,6,13,0,34,0,157,7,20,81,56,246.88939,1.5725439,0,0,61,0,0,76,0,10,9,0,1,0.67080653,-2.8075151,-0.54381359,0.47962984,2.7749662,-2.9294217,-0.52608544,0.55963725,2.7190561,-2.5223873,-0.34183779,0.66532576,3.0170045,106.46173,23,0.26136363,34,164,5,88,3,28,0.31818181,125,0,57.958515,48.524136,38.850124,42.448288,38.738976,28.38175,18.219263,22.345526,6,0,0.80557245,46,0,-0.84256369,-0.39835423,0.068785064,3.0844474,-1.164301,-0.35523137,0.10717849,3.0714736,-0.53154749,-0.21605732,0.15505949,3.3313389,21.123199,35.771141,22.226761,7.6183219,7.6995487,-13.167304,0,23.490608,31.707777,0.16403931,12.548736,7.7074003,2.198473,0.1742637,66.942146,31.95392,19.252403,52.119507,24.796762,14.906255,15.955495,19,6,0,4,7.0219998,-12.06675,31.454435,0,1,45,0,8,26,6,0,0,4.8895411,-4.8895411,0.057787105,0.067006096,370.21033,180.92419,47.298565,144.42517,22.058474,64.747658,0,107.86973,0,9.4210396,15.103616,30.614649,73.517181,7.5112681,0.81517285,0.22728607,0.10397961,0.18482713,0.7727139,0.080847517,875.25262,244.03748,111.6431,198.44923,829.66437,86.806129,0.5,1,0,0,0,0,1,0,0,0,1,0,1073.7019,0,0,0,1073.7019,0,23,0,8,0,0,0.19753087,6.9985299,115.54146,84.001831,134.50839,113.12415,42.118011,127.37296,0,302.22211,22.850374,285.37476,31.28968,119.31108,98.082054,73.819572,60.364571,27.639395,373.15176,139.41806,335.32751,232.67999,0.17821141,7.4594316,5.3084836,12.322885,1073.7019,1301.9288,81.02845,0,0,22.730305,861.59589,75.938217,136.16776,1125.406,54506,129,426
182.24785,0,0,4,6,13,0,34,0,160,7,20,82,57,250.33835,1.5646147,0,0,62,0,0,78,0,10,9,0,1,0.66118938,-2.8075151,-0.51861912,0.47961923,2.7752063,-2.9294217,-0.5260784,0.55958623,2.7197747,-2.5223873,-0.31778973,0.66238713,3.0175273,108.64815,24,0.26966292,34,167,5,89,3,29,0.32584271,128,0,58.665623,49.231243,39.557232,43.155396,39.238976,28.88175,18.719263,22.845526,6,0,0.80336547,47,0,-0.8425653,-0.39355734,0.059486806,3.0881712,-1.16336,-0.35287485,0.10604757,3.0771439,-0.53193939,-0.21605732,0.15483969,3.3336794,21.208609,36.24667,22.821703,7.7331958,7.8144474,-13.297741,0,23.490873,32.162197,0.16408774,12.54873,7.7072468,2.1986494,0.17429875,67.920967,32.653061,19.75,53.051502,25.422869,15.343296,16.447823,19,6,0,4,7.1100001,-11.94867,31.924475,0,1,45,0,8,27,6,0,0,4.9038091,-4.9038091,0.057210911,0.067263797,370.21033,180.92419,63.107059,166.48364,0,64.747658,0,107.86973,0,9.4210396,15.103616,30.614649,73.517181,7.5112681,0.83810091,0.22398822,0.10247089,0.1618991,0.77601177,0.059428215,913.11957,244.03748,111.6431,176.39075,845.47284,64.747658,0.4893617,0.95833331,0,0,0,0,1,0,0,0,1,0,1089.5104,0,0,0,1089.5104,0,24,0,8,0,0,0.20731707,7.3886299,115.54146,84.001831,134.50839,113.12415,42.118011,127.37296,0,302.22211,41.718781,285.37476,31.751381,119.31108,98.082054,73.819572,60.364571,27.639395,392.02017,139.41806,335.32751,232.67999,0.17637987,7.4757333,5.3425117,12.356598,1089.5104,1320.4563,81.02845,0,0,22.730305,877.40436,75.938217,136.16776,1139.433,57190,130,430
